wet_name,effect_type,gain_level,sisdr_wet,sisdr_restored,sisdr_improvement,l1_wet,l1_restored,mrstft_wet,mrstft_restored,mcd_wet,mcd_restored
dataset4_Ibanez_2820_fast_metal_metal_6_130BPM_blackpanel_v4.5_t3.0_b7.0_comp_amp_delay_reverb_5_wet,comp_amp_delay_reverb,breakup,-5.337558214679456,1.4163219098881528,6.753880124567608,0.056763295,0.0463651,2.17889666557312,1.3666075468063354,106.31858682731776,51.55844130639272
dataset4_Ibanez_2820_fast_metal_metal_6_130BPM_blackpanel_v5.5_t8.0_b5.0_amp_slapback_room_8_wet,amp_slapback_room,breakup,-6.55108364819672,6.8791619261981465,13.430245574394867,0.06061487,0.03404874,1.9402427673339844,1.1140247583389282,100.83675899811347,42.459609734567465
dataset4_Ibanez_2820_fast_metal_metal_6_130BPM_blackpanel_v7.0_t3.0_b5.0_wet,nam_only,crunch,-4.240882897021691,6.269852431140909,10.5107353281626,0.054686595,0.035175804,1.7707539796829224,1.1845742464065552,82.99093606883937,36.9381958834333
dataset4_Ibanez_2820_fast_metal_metal_6_130BPM_blackpanel_v7.0_t8.0_b3.0_wet,nam_only,crunch,-5.455358555013912,8.800329549666086,14.255688104679997,0.057873584,0.026885496,1.9239343404769897,0.9725908637046814,98.68342432378871,37.69382105329705
dataset4_Ibanez_2820_fast_metal_metal_6_130BPM_chime_bass7p0_cut7p0_treble3p0_volume4p5_wet,unknown,unknown,-4.2561985793852655,7.427329172163515,11.68352775154878,0.056160536,0.034286097,1.726491928100586,1.073659896850586,76.6694632025434,35.94694365432469
dataset4_Ibanez_2820_fast_reggae_ska_reggae_1_120BPM_blackpanel_v3.0_t8.0_b3.0_wet,nam_only,clean,-3.884226134503494,7.997979236204231,11.882205370707725,0.018491145,0.009308814,1.680362343788147,0.7640085220336914,83.85364778800648,32.72367508448988
dataset4_Ibanez_2820_fast_reggae_ska_reggae_1_120BPM_chime_bass5p0_cut5p0_treble5p0_volume7p0_wet,unknown,unknown,-3.800805070765787,6.787407450004778,10.588212520770565,0.02008568,0.010592388,1.9262751340866089,0.8511803150177002,92.43544857846446,28.942226941362375
dataset4_Ibanez_2820_fast_reggae_ska_reggae_1_120BPM_plexi_bass3p0_middle5p0_presence7p0_treble7p0_volume_17p0_wet,unknown,unknown,-11.932975066664964,6.224487553544017,18.15746262020898,0.021653332,0.013723705,1.680389404296875,1.0034680366516113,90.79908476042168,32.79141332810049
dataset4_Ibanez_2820_fast_reggae_ska_reggae_1_120BPM_reverb_only_11_wet,reverb_only,unknown,16.117069019956606,17.019303127248474,0.9022341072918678,0.022000952,0.0035836985,1.8790407180786133,0.7861452102661133,108.22599529340698,33.64339932661428
dataset4_Ibanez_2820_slow_classical_classical_2_50BPM_blackpanel_v7.0_t3.0_b5.0_wet,nam_only,crunch,-0.36566846966327426,6.807793275591301,7.173461745254575,0.060712386,0.038604707,2.037900447845459,1.1700793504714966,87.79212014953394,47.39790461278158
dataset4_Ibanez_2820_slow_classical_classical_2_50BPM_chime_bass5p0_cut5p0_treble5p0_volume5p0_amp_reverb_10_wet,amp_reverb,unknown,-4.1383323832361985,4.624457531305303,8.762789914541502,0.066372655,0.05137391,2.1016805171966553,1.1969562768936157,92.75094976061108,45.901881671240574
dataset4_Ibanez_2820_slow_classical_classical_2_50BPM_chime_bass7p0_cut5p0_treble5p0_volume10p0_wet,unknown,unknown,-4.972232360026903,4.777325003659325,9.749557363686229,0.07038311,0.039108902,2.1825783252716064,1.038717269897461,95.69264701650287,38.90556903604034
dataset4_Ibanez_2820_slow_classical_classical_2_50BPM_plexi_bass5p0_middle3p0_presence7p0_treble7p0_volume_13p0_amp_slapback_room_3_wet,amp_slapback_room,unknown,-3.8948519253354643,5.241433618381723,9.136285543717188,0.07082167,0.0532371,1.7161518335342407,1.334246039390564,88.26022234269632,38.00944771071179
dataset4_Ibanez_2820_slow_country_folk_country_1_110BPM_chorus_reverb_3_wet,chorus_reverb,unknown,9.139747054145387,9.815183023412548,0.675435969267161,0.03522156,0.02251108,0.9337210655212402,0.8466909527778625,36.763448048616375,21.16139818367079
dataset4_Ibanez_2820_slow_country_folk_country_1_110BPM_delay_only_2_wet,delay_only,unknown,5.507656330289227,6.30590242508546,0.7982460947962329,0.035047103,0.03179999,1.5632959604263306,1.1317490339279175,63.55490520155189,37.98044529925696
dataset4_Ibanez_2820_slow_country_folk_country_1_110BPM_plexi_bass5p0_middle5p0_presence5p0_treble5p0_volume_18p0_amp_delay_reverb_12_wet,amp_delay_reverb,unknown,-6.679908386805264,3.537857218508778,10.217765605314042,0.067542136,0.05417555,2.1512534618377686,1.467901587486267,110.45227454283686,53.09985111411158
dataset4_Ibanez_2820_slow_jazz_jazz_6_150BPM_blackpanel_v3.0_t8.0_b3.0_comp_amp_reverb_0_wet,comp_amp_reverb,clean,-5.5771880615919835,5.655151369611055,11.232339431203037,0.029531663,0.025345244,1.9530760049819946,1.489363670349121,122.43777623073198,41.504281094357296
dataset4_Ibanez_2820_slow_jazz_jazz_6_150BPM_chime_bass5p0_cut5p0_treble5p0_volume7p0_wet,unknown,unknown,-4.69779605801701,5.706321871424733,10.404117929441743,0.028665874,0.02329413,2.0108768939971924,1.2057322263717651,98.94558791893945,29.813116509490296
dataset4_Ibanez_2820_slow_jazz_jazz_6_150BPM_chime_bass5p0_cut5p0_treble5p0_volume9p0_amp_reverb_8_wet,amp_reverb,unknown,-6.235875872066811,4.947920649353796,11.183796521420607,0.03397314,0.027264701,2.408588409423828,1.4278392791748047,117.82100201456971,37.938088905323006
dataset4_Ibanez_2820_slow_jazz_jazz_7_140BPM_blackpanel_v9.0_t5.0_b5.0_wet,nam_only,cranked,-2.1365650939972696,8.693502356300169,10.830067450297438,0.04403444,0.026096059,1.8084492683410645,1.0493580102920532,94.76157221033613,39.80221682059952
dataset4_Ibanez_2820_slow_jazz_jazz_7_140BPM_chime_bass5p0_cut5p0_treble5p0_volume5p0_wet,unknown,unknown,-6.105464860290809,8.308913256253632,14.414378116544441,0.04844774,0.03443981,1.7941632270812988,1.2062729597091675,86.89019754293228,41.217978408715304
dataset4_Ibanez_2820_slow_jazz_jazz_7_140BPM_delay_only_0_wet,delay_only,unknown,13.158208211730562,15.368071474431318,2.2098632627007557,0.015426463,0.008929823,1.1813817024230957,0.9718632698059082,61.010552561163784,38.40886040881735
dataset4_Ibanez_2820_slow_jazz_jazz_7_140BPM_reverb_only_3_wet,reverb_only,unknown,13.711040206288892,15.598148628511698,1.8871084222228056,0.04530999,0.010277439,1.4971685409545898,0.9149248600006104,55.09170853748801,30.644272501274106
dataset4_Ibanez_2820_slow_latin_latin_2_100BPM_blackpanel_v10.0_t5.0_b7.0_wet,nam_only,cranked,0.620119159740335,8.890483660835647,8.270364501095312,0.03287839,0.013577325,1.8372050523757935,0.769418478012085,93.1162207899117,34.24137647201949
dataset4_Ibanez_2820_slow_latin_latin_2_100BPM_plexi_bass5p0_middle5p0_presence5p0_treble5p0_volume_18p0_wet,unknown,unknown,-2.838541066287013,8.42330059740277,11.261841663689783,0.033429008,0.016939543,1.972443699836731,1.038389801979065,99.59389094596594,34.5536750623228
dataset4_Ibanez_2820_slow_latin_latin_2_100BPM_plexi_bass7p0_middle7p0_presence4p0_treble4p0_volume_14p5_comp_amp_delay_reverb_10_wet,comp_amp_delay_reverb,unknown,-0.9490168676206145,9.771766945741472,10.720783813362086,0.03502289,0.014027256,2.422708511352539,1.1565245389938354,160.0333007196644,43.395913231717245
dataset4_Ibanez_2820_slow_latin_latin_6_120BPM_reverb_only_0_wet,reverb_only,unknown,12.286330396777668,14.507642360853655,2.221311964075987,0.026969833,0.009311513,1.2408539056777954,0.7896771430969238,44.53863924835349,29.00213716398699
dataset4_Ibanez_2820_slow_reggae_ska_ska_1_150BPM_blackpanel_v5.5_t8.0_b5.0_wet,nam_only,breakup,-4.91229061851018,4.467155777144359,9.379446395654538,0.029378492,0.017140938,1.8161174058914185,1.0065789222717285,87.50415720903668,30.354128851705024
dataset4_Ibanez_2820_slow_reggae_ska_ska_1_150BPM_chime_bass7p0_cut7p0_treble3p0_volume4p5_amp_chorus_reverb_4_wet,amp_chorus_reverb,unknown,-6.637494214598618,2.4028514261754914,9.04034564077411,0.032632172,0.019740013,2.199777364730835,1.0994356870651245,104.52988982952564,38.27755498495869
dataset4_Ibanez_2820_slow_reggae_ska_ska_3_150BPM_blackpanel_v7.0_t5.0_b5.0_amp_chorus_reverb_13_wet,amp_chorus_reverb,crunch,-4.301913663258387,2.0054498757506534,6.307363539009041,0.042727202,0.030801218,2.2578744888305664,1.1589581966400146,111.27341288277687,37.88795454230077
dataset4_Ibanez_2820_slow_reggae_ska_ska_3_150BPM_plexi_bass5p0_middle5p0_presence7p0_treble7p0_volume_16p0_comp_amp_reverb_0_wet,comp_amp_reverb,unknown,-5.378009908067726,2.9003980378086207,8.278407945876348,0.049154878,0.03123161,2.3086185455322266,1.229538917541504,123.19620991488661,41.4094879584386
dataset4_Ibanez_2820_slow_rock_blues_rock_4_110BPM_blackpanel_v3.0_t8.0_b3.0_amp_chorus_reverb_1_wet,amp_chorus_reverb,clean,-5.065128224386064,8.342927977981066,13.408056202367131,0.04616686,0.018546049,1.8558646440505981,0.9327549934387207,105.05123086439907,40.173825802260176
dataset4_Ibanez_2820_slow_rock_blues_rock_4_110BPM_chime_bass3p0_cut3p0_treble8p0_volume7p0_amp_reverb_4_wet,amp_reverb,unknown,-4.213801678544406,8.372046807367925,12.58584848591233,0.053940136,0.034173053,1.848591685295105,1.2647987604141235,92.78176557364783,43.793398469502904
dataset4_Ibanez_2820_slow_rock_blues_rock_4_110BPM_chime_bass5p0_cut5p0_treble5p0_volume2p0_amp_reverb_5_wet,amp_reverb,unknown,-2.156895254768622,11.226406975960796,13.383302230729418,0.043509018,0.023223082,1.4661275148391724,1.2422446012496948,87.76194744974329,37.59113868965327
dataset4_Ibanez_2820_slow_rock_blues_rock_4_110BPM_chime_bass7p0_cut7p0_treble3p0_volume4p5_amp_slapback_room_6_wet,amp_slapback_room,unknown,-4.354924308212821,8.29665553706782,12.651579845280642,0.048063178,0.023225449,1.7441741228103638,0.9780233502388,85.76318939754917,45.063898180427834
dataset4_Ibanez_2820_slow_rock_blues_rock_4_110BPM_chime_bass7p0_cut7p0_treble3p0_volume4p5_wet,unknown,unknown,-3.3606903593202104,9.198886418808396,12.559576778128607,0.045497198,0.019704865,1.6526857614517212,0.8685789704322815,71.20005351164352,42.20228515859198
dataset4_acoustic_mic_fast_country_folk_country_5_100BPM_blackpanel_v3.0_t8.0_b3.0_wet,nam_only,clean,-7.145145988339262,9.49609995150835,16.641245939847614,0.024161076,0.012086142,1.6594419479370117,1.112280249595642,93.55185387003462,23.032029572442585
dataset4_acoustic_mic_fast_country_folk_country_5_100BPM_blackpanel_v4.5_t3.0_b7.0_wet,nam_only,breakup,0.7634648819912002,6.654159509316476,5.890694627325276,0.018420467,0.025288124,2.038721799850464,1.7361360788345337,99.1001758092221,28.61671003480522
dataset4_acoustic_mic_fast_country_folk_country_5_100BPM_blackpanel_v7.0_t3.0_b5.0_amp_chorus_reverb_4_wet,amp_chorus_reverb,crunch,-4.6682057788124895,2.4721099455107756,7.140315724323266,0.026893089,0.020117851,2.1216132640838623,1.4149194955825806,103.42121529110037,32.77683803838938
dataset4_acoustic_mic_fast_country_folk_country_5_100BPM_blackpanel_v9.0_t5.0_b5.0_wet,nam_only,cranked,-1.5120348569946738,7.786369831627352,9.298404688622027,0.02298728,0.01672403,1.8594022989273071,1.3161622285842896,94.71097974020913,24.381173212974645
dataset4_acoustic_mic_fast_country_folk_country_5_100BPM_chime_bass3p0_cut3p0_treble8p0_volume7p0_amp_slapback_room_12_wet,amp_slapback_room,unknown,-6.812024775675164,6.40664507319123,13.218669848866394,0.03836896,0.02890748,2.2606003284454346,1.9391831159591675,93.5277725101325,29.714936343878627
dataset4_acoustic_mic_fast_country_folk_country_5_100BPM_chime_bass5p0_cut5p0_treble5p0_volume2p0_amp_reverb_3_wet,amp_reverb,unknown,-4.565661443851598,9.422358079814131,13.988019523665729,0.03469207,0.020617051,1.7015329599380493,1.612053394317627,68.51217649125562,21.07576769694491
dataset4_acoustic_mic_fast_country_folk_country_5_100BPM_plexi_bass5p0_middle7p0_presence5p0_treble5p0_volume_17p0_comp_amp_delay_reverb_11_wet,comp_amp_delay_reverb,unknown,-30.940246153682534,5.642155813018668,36.5824019667012,0.04988113,0.027512679,2.773534059524536,1.9423013925552368,127.68616880088153,35.17868474092918
dataset4_acoustic_mic_fast_country_folk_folk_1_110BPM_blackpanel_v3.0_t8.0_b3.0_amp_delay_reverb_2_wet,amp_delay_reverb,clean,-8.955818088271016,5.432969470884403,14.38878755915542,0.033741284,0.020965613,2.201209306716919,1.9703893661499023,105.68087615469204,27.844851243808456
dataset4_acoustic_mic_fast_country_folk_folk_1_110BPM_plexi_bass5p0_middle5p0_presence7p0_treble7p0_volume_16p0_amp_reverb_9_wet,amp_reverb,unknown,-17.210624922593972,6.208308497922417,23.41893342051639,0.05340384,0.019619329,2.438455820083618,1.6803269386291504,80.6377320530965,23.801976112157863
dataset4_acoustic_mic_fast_jazz_jazz_8_120BPM_blackpanel_v10.0_t5.0_b7.0_amp_chorus_reverb_11_wet,amp_chorus_reverb,cranked,-2.489896932296842,3.7884523527011194,6.278349284997962,0.029323833,0.013489894,2.4794747829437256,1.1944433450698853,103.5617455472887,27.43703322591449
dataset4_acoustic_mic_fast_latin_latin_8_180BPM_blackpanel_v2.0_t5.0_b5.0_amp_delay_reverb_1_wet,amp_delay_reverb,clean,-0.636316328724943,10.202941549196334,10.839257877921277,0.021330945,0.008883065,2.0959644317626953,1.0770617723464966,116.61032359592697,35.348274383444256
dataset4_acoustic_mic_fast_latin_latin_8_180BPM_blackpanel_v4.5_t3.0_b7.0_amp_reverb_11_wet,amp_reverb,breakup,-0.32711961092955233,9.166826343252492,9.493945954182044,0.024719438,0.01024425,2.0102450847625732,0.9672732353210449,107.45398298627953,28.628899183084876
dataset4_acoustic_mic_fast_latin_latin_8_180BPM_blackpanel_v7.0_t8.0_b3.0_amp_chorus_reverb_8_wet,amp_chorus_reverb,crunch,-11.145724825691353,7.583545881392101,18.729270707083455,0.03554587,0.010889052,2.0405120849609375,0.9246151447296143,113.02402197603962,30.364293419191586
dataset4_acoustic_mic_fast_metal_metal_3_135BPM_delay_only_5_wet,delay_only,unknown,6.001128510556754,7.397882963396279,1.3967544528395255,0.029249366,0.02460847,1.7335929870605469,1.325974464416504,60.04838157171389,35.26551865472798
dataset4_acoustic_mic_fast_metal_metal_3_135BPM_plexi_bass5p0_middle5p0_presence5p0_treble5p0_volume_12p0_wet,unknown,unknown,-12.63873595432985,10.370709771051478,23.009445725381326,0.078314245,0.016757492,1.5995620489120483,0.9072401523590088,82.49530435957128,22.091878942292354
dataset4_acoustic_mic_fast_metal_metal_3_135BPM_reverb_only_2_wet,reverb_only,unknown,18.034524844939632,16.038999214011376,-1.995525630928256,0.032940853,0.010855895,1.2144886255264282,0.8033077120780945,17.198029209399362,19.26971055414294
dataset4_acoustic_mic_fast_pop_pop_7_70BPM_chime_bass7p0_cut7p0_treble3p0_volume4p5_amp_slapback_room_12_wet,amp_slapback_room,unknown,-5.488550778320222,7.328308224976496,12.816859003296717,0.038246334,0.01595238,1.9449893236160278,1.04277503490448,77.10208196903442,25.497863713240083
dataset4_acoustic_mic_fast_pop_pop_7_70BPM_plexi_bass3p0_middle5p0_presence7p0_treble7p0_volume_17p0_comp_amp_delay_reverb_10_wet,comp_amp_delay_reverb,unknown,-20.169071308629903,5.937031729394462,26.106103038024365,0.0587294,0.016160581,2.6029698848724365,1.0824297666549683,133.58809029914218,29.46036434012504
dataset4_acoustic_mic_fast_pop_pop_7_70BPM_reverb_only_11_wet,reverb_only,unknown,17.632373956595945,13.074889303298132,-4.557484653297813,0.02862183,0.007699064,1.4303107261657715,0.7443569302558899,25.038404607392287,23.057752743781112
dataset4_acoustic_mic_fast_reggae_ska_ska_4_180BPM_blackpanel_v3.0_t8.0_b3.0_amp_reverb_9_wet,amp_reverb,clean,-7.624379404828962,1.1787759953189112,8.803155400147872,0.022472683,0.0118567785,2.0487759113311768,1.2645424604415894,91.53995433456575,24.43191502848499
dataset4_acoustic_mic_fast_reggae_ska_ska_4_180BPM_blackpanel_v3.0_t8.0_b3.0_wet,nam_only,clean,-7.314747643477873,1.4615200146226242,8.776267658100497,0.01702765,0.010648842,1.8725849390029907,1.1494773626327515,90.90788993615573,23.911074696403322
dataset4_acoustic_mic_fast_reggae_ska_ska_4_180BPM_blackpanel_v5.0_t5.0_b5.0_amp_reverb_8_wet,amp_reverb,breakup,-2.256802832502342,1.978021811017485,4.234824643519827,0.022143373,0.014044292,2.2031357288360596,1.5346063375473022,104.6983470848174,27.001088243010887
dataset4_acoustic_mic_fast_reggae_ska_ska_4_180BPM_chime_bass3p0_cut3p0_treble8p0_volume7p0_wet,unknown,unknown,-5.132576495631463,1.1182357614619463,6.2508122570934095,0.020039044,0.01090753,2.0356948375701904,1.1344889402389526,89.74583526114311,27.13799501719574
dataset4_acoustic_mic_fast_reggae_ska_ska_4_180BPM_chime_bass5p0_cut5p0_treble5p0_volume7p0_wet,unknown,unknown,-5.18243648256644,1.5328723022114574,6.715308784777898,0.018932924,0.010104282,2.028618812561035,1.103421688079834,88.45883536928568,25.985333804149256
dataset4_acoustic_mic_slow_classical_classical_2_50BPM_blackpanel_v10.0_t5.0_b7.0_comp_amp_delay_reverb_12_wet,comp_amp_delay_reverb,cranked,1.057073265058631,4.9600364729431,3.9029632078844694,0.03516023,0.012971125,3.1460227966308594,1.4409373998641968,115.77593344849275,28.598116140711603
dataset4_acoustic_mic_slow_classical_classical_2_50BPM_blackpanel_v2.0_t5.0_b5.0_wet,nam_only,clean,4.722612365709774,11.702167569871072,6.979555204161298,0.007528449,0.0044435877,1.481390357017517,0.8003994822502136,76.27162541264461,18.632367264513746
dataset4_acoustic_mic_slow_classical_classical_2_50BPM_blackpanel_v7.0_t3.0_b5.0_amp_slapback_room_1_wet,amp_slapback_room,crunch,-0.06291128498105406,6.558036386262788,6.620947671243843,0.03128615,0.009123952,2.8660707473754883,1.1947883367538452,95.46608227104466,35.48890362654991
dataset4_acoustic_mic_slow_classical_classical_2_50BPM_blackpanel_v7.0_t8.0_b3.0_wet,nam_only,crunch,-5.885619737032078,8.804550524977046,14.690170262009124,0.026202187,0.0067981724,2.3142199516296387,0.9681980609893799,94.12490261152516,28.029421781895362
dataset4_acoustic_mic_slow_classical_classical_2_50BPM_blackpanel_v9.0_t5.0_b5.0_amp_slapback_room_2_wet,amp_slapback_room,cranked,0.6751592310127029,7.296118807219914,6.620959576207211,0.035045248,0.010987164,3.0286195278167725,1.3034666776657104,88.72114313637746,28.537870972556874
dataset4_acoustic_mic_slow_classical_classical_2_50BPM_chime_bass7p0_cut5p0_treble5p0_volume10p0_wet,unknown,unknown,-3.704691134637066,6.138898665057409,9.843589799694476,0.026049584,0.008295274,2.4738686084747314,1.0958164930343628,83.41832751322625,29.391318954954265
dataset4_acoustic_mic_slow_classical_classical_2_50BPM_chorus_reverb_3_wet,chorus_reverb,unknown,7.817046471556615,8.324611679380055,0.5075652078234407,0.007915237,0.006189829,0.8315913081169128,0.8647770881652832,15.663700809385352,17.359776055371267
dataset4_acoustic_mic_slow_classical_classical_2_50BPM_plexi_bass3p0_middle5p0_presence7p0_treble7p0_volume_17p0_amp_reverb_3_wet,amp_reverb,unknown,-32.11496986491031,7.625444219921002,39.74041408483131,0.070421144,0.013116124,4.360583305358887,1.5308653116226196,94.15266936397691,23.370476468969876
dataset4_acoustic_mic_slow_classical_classical_4_60BPM_blackpanel_v7.0_t5.0_b5.0_amp_delay_reverb_1_wet,amp_delay_reverb,crunch,-4.6689336898338,6.054892886184633,10.723826576018432,0.02780071,0.009918431,2.2469756603240967,1.0902949571609497,121.3540382338149,33.356605937151926
dataset4_acoustic_mic_slow_classical_classical_4_60BPM_chime_bass3p0_cut3p0_treble8p0_volume3p0_wet,unknown,unknown,-8.690850101564056,9.555974389654674,18.24682449121873,0.028754998,0.006595395,1.5134073495864868,0.8500657081604004,69.57486829911494,21.458271294102545
dataset4_acoustic_mic_slow_classical_classical_4_60BPM_reverb_only_10_wet,reverb_only,unknown,16.798131140355096,15.035619919448425,-1.7625112209066707,0.015173012,0.0039767134,1.2802886962890625,0.68203204870224,15.454700094597957,16.215213909823674
dataset4_acoustic_mic_slow_classical_classical_7_50BPM_blackpanel_v4.5_t3.0_b7.0_wet,nam_only,breakup,-0.2611244905663511,6.95125317300612,7.212377663572471,0.018141152,0.00770591,2.0495903491973877,0.950323760509491,96.0156132723322,28.393804568071136
dataset4_acoustic_mic_slow_classical_classical_7_50BPM_chorus_reverb_11_wet,chorus_reverb,unknown,3.5861143997847247,4.481602487084619,0.8954880872998947,0.01120488,0.0080929035,0.9067330360412598,0.8879830241203308,13.983223990040992,16.005475155279903
dataset4_acoustic_mic_slow_classical_classical_7_50BPM_chorus_reverb_5_wet,chorus_reverb,unknown,6.393012506201734,7.447164655464672,1.0541521492629382,0.0084975315,0.0067532803,0.7798483371734619,0.8596913814544678,12.87865770449821,14.958524856722969
dataset4_acoustic_mic_slow_classical_classical_7_50BPM_plexi_bass5p0_middle7p0_presence6p0_treble6p0_volume_19p0_amp_delay_reverb_10_wet,amp_delay_reverb,unknown,-12.326908107871198,5.655308164577076,17.982216272448273,0.06498043,0.012938817,3.7629764080047607,1.330379843711853,140.26518304793902,33.71714587752043
dataset4_acoustic_mic_slow_metal_metal_6_110BPM_blackpanel_v5.0_t5.0_b5.0_amp_delay_reverb_0_wet,amp_delay_reverb,breakup,-1.4782219458689039,6.958610410939947,8.436832356808852,0.02930324,0.015156575,2.3641161918640137,1.0938133001327515,122.33862003960125,32.288309751140446
dataset4_acoustic_mic_slow_metal_metal_6_110BPM_chime_bass7p0_cut5p0_treble5p0_volume10p0_wet,unknown,unknown,-7.0340267744826335,7.397626497146392,14.431653271629026,0.038537573,0.014406738,1.9925642013549805,0.9644107818603516,95.41078652735054,28.116082653370512
dataset4_acoustic_mic_slow_reggae_ska_reggae_4_100BPM_blackpanel_v5.0_t5.0_b5.0_amp_reverb_2_wet,amp_reverb,breakup,-1.0697168114676867,7.355665732111934,8.425382543579621,0.03277523,0.021540625,2.0595953464508057,1.1099568605422974,100.54263963532273,23.366776425277656
dataset4_acoustic_mic_slow_reggae_ska_reggae_4_100BPM_blackpanel_v9.0_t5.0_b5.0_wet,nam_only,cranked,-1.3324799709328277,7.445706276641686,8.778186247574514,0.033764284,0.016993284,2.040884256362915,0.8840791583061218,92.53586866391132,19.80439551042844
dataset4_acoustic_mic_slow_reggae_ska_reggae_4_100BPM_chime_bass5p0_cut5p0_treble5p0_volume2p0_amp_reverb_4_wet,amp_reverb,unknown,-3.2577681707317496,7.254445758018103,10.512213928749853,0.037867963,0.0180721,1.8593868017196655,0.9976277351379395,82.8822110423439,27.124816922217274
dataset4_acoustic_mic_slow_reggae_ska_reggae_4_100BPM_reverb_only_5_wet,reverb_only,unknown,11.923662063959156,10.04519710846022,-1.878464955498936,0.020743744,0.013697896,1.1219793558120728,0.9250558018684387,25.37208577301817,22.849401961889665
dataset4_acoustic_pickup_fast_classical_classical_8_120BPM_blackpanel_v10.0_t5.0_b7.0_wet,nam_only,cranked,-10.237249276265413,-6.357302832808029,3.879946443457383,0.025179828,0.023807462,2.394158124923706,1.610573172569275,80.06306424128492,35.53019654760067
dataset4_acoustic_pickup_fast_classical_classical_8_120BPM_blackpanel_v4.5_t3.0_b7.0_wet,nam_only,breakup,-9.131841038866336,-5.302335594573799,3.8295054442925363,0.020878637,0.02249786,2.1380138397216797,1.4280811548233032,87.6328431778564,38.13309045411981
dataset4_acoustic_pickup_fast_classical_classical_8_120BPM_blackpanel_v5.5_t8.0_b5.0_amp_delay_reverb_2_wet,amp_delay_reverb,breakup,-12.745966218667004,-6.4327317287180605,6.313234489948943,0.025368342,0.021894319,2.6325247287750244,1.7605266571044922,123.84087184521343,42.60457459788547
dataset4_acoustic_pickup_fast_classical_classical_8_120BPM_delay_only_5_wet,delay_only,unknown,4.921715427604203,5.178287810797563,0.25657238319335995,0.009465152,0.008960619,1.4779893159866333,1.1989526748657227,54.0863034007968,42.76514568137597
dataset4_acoustic_pickup_fast_latin_latin_5_180BPM_blackpanel_v7.0_t3.0_b5.0_amp_reverb_3_wet,amp_reverb,crunch,-4.269291928668894,-1.2238400838030135,3.0454518448658803,0.030809771,0.027131962,2.301684856414795,1.4939727783203125,103.05048801372502,44.099519661100786
dataset4_acoustic_pickup_fast_latin_latin_5_180BPM_blackpanel_v7.0_t8.0_b3.0_amp_reverb_5_wet,amp_reverb,crunch,-6.993692142331598,-0.5816817835707221,6.4120103587608765,0.040562633,0.023688298,2.6897265911102295,1.3415762186050415,106.07488659274833,37.76300940023356
dataset4_acoustic_pickup_fast_latin_latin_5_180BPM_chime_bass5p0_cut5p0_treble5p0_volume5p0_wet,unknown,unknown,-3.53712361776683,-2.569170166256505,0.9679534515103247,0.024622232,0.026686925,1.9925895929336548,1.2808045148849487,77.97785220255209,31.477939069859506
dataset4_acoustic_pickup_fast_metal_metal_1_180BPM_blackpanel_v10.0_t5.0_b7.0_wet,nam_only,cranked,-19.69111790246742,-11.51014435888057,8.180973543586848,0.09588107,0.09125713,2.2109291553497314,1.3932136297225952,72.96695856625378,49.3950739297239
dataset4_acoustic_pickup_fast_metal_metal_1_180BPM_blackpanel_v7.0_t3.0_b5.0_wet,nam_only,crunch,-17.74110735623331,-12.200603551529108,5.540503804704203,0.095568806,0.09035261,2.217684507369995,1.2008391618728638,82.56558152152728,41.011136803141106
dataset4_acoustic_pickup_fast_reggae_ska_reggae_2_120BPM_chime_bass5p0_cut5p0_treble5p0_volume9p0_wet,unknown,unknown,-8.723924603680395,-5.605001832914459,3.118922770765936,0.06573426,0.057565976,2.371821403503418,1.1044389009475708,91.07947624578767,29.045735624296213
dataset4_acoustic_pickup_fast_reggae_ska_reggae_3_120BPM_blackpanel_v9.0_t5.0_b5.0_wet,nam_only,cranked,-6.488759582156684,-4.53207169369628,1.9566878884604035,0.053858165,0.047105268,2.1279680728912354,1.1489607095718384,84.79282424842724,28.945767286141443
dataset4_acoustic_pickup_fast_reggae_ska_reggae_3_120BPM_chime_bass5p0_cut5p0_treble5p0_volume7p0_comp_amp_delay_reverb_4_wet,comp_amp_delay_reverb,unknown,-9.473670711735313,-5.734362992008691,3.7393077197266216,0.057593953,0.05250924,2.790546417236328,1.360061764717102,132.492275257767,38.998201126046276
dataset4_acoustic_pickup_fast_reggae_ska_ska_3_180BPM_blackpanel_v10.0_t5.0_b7.0_wet,nam_only,cranked,-16.137749576475734,-15.839516451126434,0.29823312534930047,0.07012047,0.07012251,2.3080155849456787,1.601059913635254,65.24408555701545,42.73090416855168
dataset4_acoustic_pickup_fast_reggae_ska_ska_3_180BPM_blackpanel_v4.5_t3.0_b7.0_amp_delay_reverb_0_wet,amp_delay_reverb,breakup,-14.12003019897632,-19.040004470446846,-4.919974271470526,0.07014632,0.07584012,2.8025600910186768,1.7748942375183105,127.70195915436634,49.8937638498628
dataset4_acoustic_pickup_fast_reggae_ska_ska_3_180BPM_blackpanel_v7.0_t5.0_b5.0_wet,nam_only,crunch,-12.452306140524476,-34.06977271236207,-21.61746657183759,0.06869538,0.07551818,2.269685745239258,1.380315899848938,78.33233896824305,35.52581284178851
